id_equipamento,idade_anos,horas_uso_continuo,rpm_medio,temperatura_celsius,houve_quebra
564,12,1,1288.26990721028,79.22982829368163,0
565,8,19,1317.4571875965862,95.3234396837532,0
566,3,11,1483.506104141286,89.87732314010178,0
567,11,11,1440.684950959803,85.76519638253868,0
568,1,13,1491.8001133993087,92.54407789026818,0
569,9,18,1398.91607136234,89.93578231193825,0
570,1,8,1496.3637318980234,82.01185059293766,0
571,9,13,1331.3335638637184,90.86443730027158,0
572,12,15,1547.8877822468796,95.30969925346069,1
573,7,7,775.8778456146345,82.04904294275835,0
574,11,2,1491.0433346911157,83.03110671102903,0
575,14,3,1129.7573849486355,83.88556643265187,0
576,11,4,950.8232648283911,77.79229841294824,0
577,3,4,1378.0893532517152,81.28848470574292,0
578,12,15,1534.884521344133,92.23451310510237,0
579,6,17,1692.343743860621,94.53166579946335,0
580,8,13,1332.2005962592061,94.63512745901731,0
581,13,19,1661.432600462407,93.5718467828373,0
582,5,1,1783.305467784728,76.40244557182764,0
583,14,1,1445.7149989253892,74.40421453054013,0
584,14,17,738.3870729309065,92.60511132567318,0
585,11,14,1007.1658152562319,93.213175267681,0
586,1,19,1749.7945546186652,101.40890150083126,0
587,14,4,814.274510258424,76.15178005581768,0
588,4,12,1131.0784273096679,82.97067865856548,0
589,10,17,1618.2003292902016,94.15503477884795,0
590,6,5,1180.6370314988899,82.45674957463457,0
591,14,19,1417.6003313721237,96.07905609326171,1
592,13,7,1276.7375210519263,85.69178413115367,0
593,13,16,1417.8828638806006,90.45129205556,0
594,7,19,1769.7863636213688,99.20767473847418,0
595,10,1,1427.3281920816733,78.94731011577636,0
596,10,4,1387.8561581937074,77.42251785615835,0
597,1,7,1632.0464177573342,86.47811334226772,0
598,10,2,1262.2533940514384,76.6448971657774,0
599,11,13,1548.04883743061,88.06690120043122,0
600,6,15,1361.6760730901117,94.26154407290413,0
601,14,13,1383.931568633383,92.22402439921518,0
602,12,8,1104.1463765984302,86.31445199768007,0
603,9,17,1229.7960024639508,92.25662979050267,0
604,13,13,1486.266572502221,91.15666465828326,0
605,12,1,1168.9580690392272,77.24213759646167,0
606,13,14,1401.2646140009515,90.91597327191953,0
607,3,14,1747.9820564137367,94.18325314577135,0
608,13,7,1437.2725372221696,88.21361126344199,0
609,1,6,1775.2998101358428,85.08564281777501,0
610,4,3,2177.4654155301464,83.61140307357692,0
611,14,10,1400.3326132369673,80.81951700782132,0
612,9,15,1238.0817575954343,94.3770312291438,0
613,9,18,1098.7613010523144,85.17666378263317,0
614,10,15,1725.5098547689806,88.12048043655159,0
615,9,7,1699.5041800188749,93.23403632490209,0
616,12,13,1914.5560563529566,88.40467084552361,0
617,7,9,1410.8373193381894,84.4191600206412,0
618,12,18,1699.9919819658817,99.19345046698994,1
619,11,19,1026.8360834441264,91.25707248682407,0
620,13,9,2109.523684479153,92.34756590146846,0
621,9,17,1623.0925398079191,90.21747660207444,0
622,6,18,1024.1419161499098,88.25954627683522,0
623,14,12,1210.2005830392504,85.57762540386942,0
624,14,17,1594.648004840265,92.73276848716085,0
625,14,13,1541.2432153914144,93.37052836948133,0
626,11,12,1024.8653048418703,83.08929523209923,0
627,2,13,1589.396656646902,95.28052527472109,0
628,1,4,1373.9625840997808,78.82057227294663,0
629,3,6,1564.020004840578,87.60930976724666,0
630,11,12,1210.9093250160372,87.18923183846104,0
631,1,14,1438.9409259690901,91.41710763285722,0
632,7,8,1710.1149444751934,88.2509858400758,0
633,13,18,1686.845602390912,98.0196215665755,1
634,7,16,1354.8787129418822,95.0228088567987,0
635,13,16,1398.4663788562984,98.51675863294012,1
636,11,13,1732.6424888606043,88.36609006955698,0
637,3,15,1823.0970265724372,92.76906769043431,0
638,13,19,1599.7183930563967,92.24318034570106,0
639,5,14,1398.6257921999313,91.46959567847689,0
640,14,6,1798.8230315544256,84.88049991206613,0
641,8,1,1410.6275956965096,82.97092056007483,0
642,4,11,1773.7376387060017,92.55295091028441,0
643,6,8,1606.7913286460619,88.02986887339256,0
644,13,5,1870.5886165549175,91.71163405992974,0
645,10,4,1915.8127010033527,93.03121840561843,0
646,3,11,1738.3211426357982,91.9743943522777,0
647,1,14,1387.2221588556301,93.37542658538614,0
648,11,6,799.914115401457,75.78048604283161,0
649,6,16,1492.3997599422578,94.3959437680333,0
650,2,18,749.2497869878741,92.7325372209809,0
651,4,19,1125.4595720695415,93.91592353299694,0
652,12,8,1793.6599573099443,90.20279855691071,0
653,9,19,1751.4224700502414,102.28749287446749,1
654,1,1,1609.6597554456368,82.83208965930808,0
655,9,15,1242.7979162393408,88.76004899994824,0
656,10,6,1199.2426717135452,76.51898771976032,0
657,13,3,1373.4779458123503,80.06601216616404,0
658,3,13,953.3580430410452,89.09997113895041,0
659,6,5,2100.607813391348,90.61729094876085,0
660,9,6,1316.4894331470243,83.29888045991878,0
661,7,7,1558.7070477940467,80.01129030959424,0
662,8,12,1136.000758788168,91.6942864308028,0
663,11,14,1312.490929609242,91.77162006452785,0
664,3,7,1268.9865179638223,79.85809390173469,0
665,6,2,1640.645146529812,79.10787392636632,0
666,1,17,1733.521387256396,89.60584111617678,0
667,3,6,1051.4221939160316,86.39877319167994,0
668,2,1,1392.5342960386472,76.72004824030232,0
669,7,5,1589.6067135028443,89.39075696529636,0
670,6,12,1869.1261671114746,95.64842639120751,0
671,14,2,1654.2881714029127,83.47077855570585,0
672,3,10,1534.362919788421,90.27809503792021,0
673,5,8,1543.3240616781272,84.61797811281942,0
674,1,18,1226.5078801155562,94.1848482225963,0
675,7,13,805.3976458582443,88.33391562126401,0
676,13,5,1150.7929306575284,82.55357507308612,0
677,9,5,1502.477655139355,80.07028409746184,0
678,6,16,1450.6124063161606,95.35726137498396,0
679,8,15,1516.8657951622654,91.76680494679229,0
680,10,8,1755.3258340210336,87.24968743549606,0
681,14,4,1370.645258612324,87.0252537978448,0
682,8,19,1699.1911939384886,99.02444854691785,0
683,11,15,1749.1453050746359,92.33389672194939,0
684,7,6,2058.9554200242865,87.73349896105655,0
685,10,11,1409.2921443456828,92.83149381235488,0
686,10,11,1182.9143302471514,88.43905900264066,0
687,12,15,2018.1849721229783,97.42450628503552,1
688,12,1,1215.6779111362557,78.56118133945223,0
689,12,17,1987.2732939241446,98.73663952136344,1
690,1,17,1336.2047325702029,94.5428000244761,0
691,6,3,1582.7088482155284,86.86422826657308,0
692,8,4,1541.8595302458039,83.1998564977869,0
693,6,12,1147.9343259176937,89.80483903289947,0
694,1,8,968.7021968954703,88.40221163763763,0
695,6,3,1323.6722964781484,80.02253257458587,0
696,13,6,1564.4990267503533,85.25824011203659,0
697,7,14,1370.054265068491,89.09228728088559,0
698,7,15,1674.8486768859354,97.6813680679705,0
699,4,13,1530.7454623948504,93.70371855210011,0
700,11,9,1591.4018309293583,93.04064637845762,0
701,6,8,1736.1373591208126,87.17174008354075,0
702,12,8,1774.9463785118412,84.69191704341814,0
703,13,6,1559.5901116267478,89.16177531090803,0
704,8,7,2020.942187767403,88.63004867229299,0
705,10,14,1583.2400514269057,91.15831748609645,0
706,1,17,1476.3086016803004,92.73840534754736,0
707,5,18,1429.437352333163,87.97798811690753,0
708,8,1,1600.3130807639454,82.64956882452387,0
709,7,15,1610.0090534301848,90.78936364347383,0
710,13,12,1324.3386868392743,88.98065647407314,0
711,12,19,1356.327098376003,97.11915116450382,1
712,3,7,1495.4276698637168,84.09433891140009,0
713,11,4,1397.5215907561324,82.5448692051189,0
714,5,18,1454.2653981721853,85.53068042076345,0
715,13,16,1269.4932175642716,95.03064660550478,1
716,8,16,1404.219194744731,94.174247961298,0
717,14,1,1560.368761663447,84.1538481935741,0
718,13,17,1408.7912961863838,92.37055978427036,0
719,3,12,1460.13152431716,88.58294799512015,0
720,11,15,1167.9076110322596,90.41400690887248,0
721,10,2,976.4654531122244,70.30375234713598,0
722,6,15,1518.591390715825,92.18250065316468,0
723,8,6,1300.100428037594,82.81102910948682,0
724,2,15,2321.580293469611,93.39163075812677,1
725,10,9,1572.8038937180074,81.12797883949432,0
726,12,6,1465.6286689074377,80.65420271648674,0
727,10,13,1738.4272814874312,90.32043006970633,0
728,5,6,1021.5212073550159,83.21496622579838,0
729,12,11,1725.3044214411848,93.675178945906,0
730,10,11,1655.423221066405,88.88299297455114,0
731,9,11,1531.3104254629043,92.98281090547914,0
732,9,2,1712.6926697218912,79.98499752482988,0
733,13,16,1507.0980375611723,89.55830642522719,0
734,6,16,1509.0472052189798,95.80245099834526,0
735,1,4,1566.5949239388958,80.77315146892889,0
736,12,3,1790.303887279812,84.87685777231985,0
737,9,4,1372.7696788373028,78.09601336670173,0
738,3,1,1966.3163655490387,83.22159175972112,0
739,9,16,1483.8031991210323,91.47963454239387,0
740,12,8,1344.6605433209586,90.46561010349643,0
741,5,1,1813.1508811651556,79.52740613789861,0
742,13,5,1457.8802945299024,87.39849419427948,0
743,11,6,1766.9759811877566,89.93105958652869,0
744,9,3,1300.934394526631,80.38682937845834,0
745,13,11,1574.7306997505705,88.4574414293044,0
746,10,5,1014.5259801826014,83.30230444138182,0
747,3,19,1589.167033006574,94.54201656611468,0
748,1,14,1731.2427929733487,97.74027801251913,0
749,14,19,1538.049697192223,95.20075640008784,1
750,6,12,1611.9126901948603,89.4388745878773,0
751,13,4,1631.8658998518067,87.49858381512759,0
752,10,15,1880.6846254853972,92.77528447057524,0
753,14,9,1374.3594935960166,83.99472271235533,0
754,2,1,1201.117998190474,80.98888240897392,0
755,7,5,1867.7172931075297,82.68764230381791,0
756,13,19,1718.5653792410076,95.03571075554594,1
757,12,7,2139.015457244204,90.38843331388655,0
758,9,10,1532.0814045045133,85.99752928878208,0
759,14,19,1291.7845499980476,94.35104585410183,0
760,2,13,2085.5673301287125,90.03786002862398,0
761,14,18,1411.9719862518173,93.42915315764684,0
762,10,11,1163.5107302297556,85.23285858499949,0
763,4,13,1601.2010584971588,92.33040000346006,0
764,11,6,1529.0469841554352,81.54794361026359,0
765,11,2,1350.7834286242512,79.98725221253,0
766,3,7,1241.5252844673219,76.96029755631227,0
767,5,10,1006.4481288616623,89.44234939915881,0
768,8,7,1534.301392878106,83.91405904453276,0
769,1,16,1469.7864676840513,89.99911663032468,0
770,1,17,1696.558861001684,91.05945865426256,0
771,5,19,1277.1110061640036,90.17565045294535,0
772,9,8,1601.0753919207327,84.24436812154006,0
773,12,19,1243.0099818841559,89.71286039347993,0
774,3,14,1097.6721906698479,88.9785169507273,0
775,10,11,2146.8440344328274,94.73294414584099,0
776,9,16,1834.4802329010486,93.59754900936903,0
777,13,18,1216.2135674665212,86.79427538614325,0
778,14,12,1155.2521190129512,84.59699042771378,0
779,7,8,1060.6976480643852,91.47201991109854,0
780,4,10,1546.2904968374128,85.86376489138422,0
781,10,16,1877.950658349003,95.43818984878486,1
782,14,12,1456.3236781796218,88.03242218663004,0
783,12,15,1373.7501118744208,86.4341927560364,0
784,14,1,2535.1357994349146,92.69363862776007,1
785,8,6,1781.807093441611,90.94071469261952,0
786,13,15,1331.3223007622628,94.60932320020657,0
787,5,11,1433.1086999412667,84.12773811894898,0
788,4,12,1401.247617497872,90.64254657362999,0
789,14,3,2003.6449326006668,87.01144683532162,0
790,8,12,1066.1178114010354,87.45743030154048,0
791,8,15,1798.6824235084655,93.47413126899342,0
792,8,13,1396.1417954981357,89.57195037542154,0
793,1,10,1344.5733122690563,86.57667212746998,0
794,12,16,2069.622906172419,103.24006547156658,1
795,4,8,1633.5296560871188,89.1277388638457,0
796,10,7,1162.2819897505494,83.86090781915699,0
797,7,12,1897.858039314792,87.4941327029722,0
798,2,9,1061.580139463676,86.75397502172042,0
799,10,2,1687.4886980184492,79.92489307523273,0
800,2,10,2057.290978330315,94.50695961029388,0
801,5,1,2012.432127261523,84.54256402309898,0
802,1,17,1225.9594422737225,91.18282803850084,0
803,14,13,1984.6608922146954,96.67129880256695,1
804,5,6,1233.726448347516,83.85247450424075,0
805,3,4,1734.3013512944303,81.84623419707438,0
806,8,17,1761.2833740588198,94.1560427907021,0
807,1,3,987.3522056253091,76.1058789352474,0
808,4,17,1734.9328376549927,92.08216578357212,0
809,7,1,1624.1531545661244,82.32820317987115,0
810,3,5,1807.808253546692,91.7015765660845,0
811,12,10,1470.9652379953427,84.16264305054044,0
812,2,12,1649.4212924617195,89.81361908490697,0
813,12,3,1667.365964949856,84.3705151178033,0
814,5,16,1107.681701653146,96.8908736696703,0
815,2,1,1966.0746853031185,84.82991259630305,0
816,9,7,1799.6288632833684,88.75266014065322,0
817,4,16,1552.840153410966,96.06822401929408,0
818,7,14,1328.6583854202722,90.63178388391822,0
819,1,9,1467.7412331847713,90.9459293170946,0
820,13,8,1303.512634839234,81.97438656431838,0
821,3,2,1349.5212813598237,82.08730507542673,0
822,6,11,969.7777398130563,88.50661831945152,0
823,6,5,1119.8808313240384,84.27958805987733,0
824,7,11,1310.1992513041662,89.52076093852494,0
825,6,18,1475.0072335989128,95.42135493288879,0
826,6,16,1381.3247422375714,100.51568083217055,0
827,7,1,1377.4274429217537,81.64706604333828,0
828,4,9,1479.529072607274,87.94338931201182,0
829,12,12,1857.171759020216,99.80403271632709,1
830,7,1,1298.0745996127073,78.40870868445293,0
831,9,3,1398.3443581271508,82.25024977440077,0
832,8,18,1723.4563519859382,98.61036986469514,0
833,9,1,831.7076785397048,75.88595564033055,0
834,7,10,1494.0449145919508,85.04457339433111,0
835,2,2,1913.974052817803,84.17993192560735,0
836,13,1,1060.195501602565,77.59149999115564,0
837,6,9,1590.5289372433017,86.6432412970241,0
838,9,12,1667.339556935469,95.45988354741661,1
839,8,8,1546.326313614305,88.86869178477475,0
840,7,17,1215.162907893959,94.160608345929,0
841,7,15,1793.3432809762542,91.55939378939892,0
842,4,3,1792.7560311162117,84.65211363193868,0
843,4,4,1494.3449923594962,84.25509252716083,0
844,6,10,1173.7998057617515,84.04861183501747,0
845,12,8,1669.0888297812157,84.24816873213122,0
846,4,4,998.707767149541,73.21729499803807,0
847,10,3,1033.676667271084,76.66755757361985,0
848,14,19,1788.917883858251,99.32781711387587,1
849,13,13,1433.495476031617,85.5766187831119,0
850,6,3,1868.402490166983,82.61626371052077,0
851,9,7,1457.8486165781521,82.67702658003888,0
852,3,17,1960.2974975669988,95.03873785577464,0
853,14,17,1128.6029789201152,91.25620463071225,0
854,8,5,1191.5055993547403,75.65525492297841,0
855,6,12,1286.6201982865698,89.18484556048152,0
856,7,9,1270.1116013369003,88.19084241648508,0
857,14,19,834.7586049868322,89.66708270404169,0
858,10,11,1382.868855367126,85.7987085611685,0
859,2,11,1508.7973580621335,89.77477836171887,0
860,12,18,1304.8958623810895,94.25222588491427,0
861,9,6,1921.4245114099763,87.62083839397407,0
862,14,3,1690.7807973210356,85.31854109069488,0
863,9,16,1836.0972497945152,94.04951967661074,0
864,8,3,1187.6472132686292,78.60249502000224,0
865,3,9,1394.4497858561263,91.94506059788672,0
866,3,3,1602.7931831804058,86.50799950286088,0
867,1,5,1704.916663853272,83.76297508565536,0
868,14,8,1427.4003314518466,89.67817939001904,0
869,8,5,2181.122382016304,88.46564728566817,0
870,6,13,1370.3886374592898,90.23294505051764,0
871,13,16,1403.909133868663,88.24549532705711,0
872,9,7,1029.848039894643,78.62876341416519,0
873,2,18,1601.294520979502,88.29409662800253,0
874,12,2,1504.276654156264,79.46150868620744,0
875,5,9,1657.9924270170868,90.6696177025978,0
876,6,16,1412.2918027335961,90.97106588518182,0
877,14,16,1168.5926774363677,90.21620915463495,0
878,2,14,1942.4103511943472,91.34835540825715,0
879,13,8,1875.2211355162976,85.99702904461367,0
880,12,6,1512.1721785891773,84.56363897928264,0
881,4,16,1002.8201592807161,94.17944654958586,0
882,14,1,1740.736911905652,85.76450367004378,0
883,7,12,816.3776991921668,82.98132581659539,0
884,8,15,1797.624738471144,88.41612388333306,0
885,4,11,1308.8981239986038,91.13121275724077,0
886,6,10,1214.845255120258,87.67293685928836,0
887,12,2,1239.5228488291668,78.57943792918623,0
888,2,18,1269.2960892747435,91.17238487592161,0
889,10,9,1197.715529047819,86.2946498083929,0
890,11,10,1713.742822747795,96.40898784049294,1
891,4,8,1602.8461367607376,81.66871886979277,0
892,5,1,1516.2310258531234,82.22789196245601,0
893,9,6,1451.9240852393134,86.60082812243125,0
894,14,8,1784.5335796115296,86.01495818793751,0
895,10,6,1493.466459876851,88.20240783105433,0
896,11,2,1375.8382505031545,83.85803096683826,0
897,13,7,1448.978916157055,86.66008694445878,0
898,1,6,1419.8674931214198,76.68556935060263,0
899,3,7,1745.544347812679,88.27126795533098,0
900,5,6,1537.783018029594,83.61902003483837,0
901,1,15,1554.9205194267577,94.88250100006809,0
902,5,5,1534.6215191318947,86.55062861059625,0
903,14,3,1597.3412092205149,82.28909365576831,0
904,1,3,1378.4202480831457,81.3254678999924,0
905,13,5,2188.0380142547774,87.90827749682587,0
906,5,14,1634.4420393462133,88.45655371419957,0
907,3,9,1619.7384141483667,89.38355997121982,0
908,3,19,1345.2898023675866,96.94122893084611,0
909,4,8,1862.1078186331079,88.39144654297313,0
910,12,6,1411.7301271204747,87.78321819026421,0
911,12,18,1102.621041997373,93.67291733096098,0
912,3,12,1128.240431519313,84.02223736875115,0
913,7,17,979.8330380020863,93.71977303671103,0
914,1,6,1174.721541061303,81.57748113243436,0
915,4,8,1730.368489072755,91.11269620198726,0
916,3,19,1319.8847015010454,92.49885901633253,0
917,8,3,1673.668129557364,81.179511119277,0
918,14,8,1186.3995144238663,84.44906697339839,0
919,8,12,992.0332080252422,83.47456958452537,0
920,11,13,1686.4769005138885,93.7150571813502,0
921,13,18,1451.700452871201,92.89808801108637,0
922,14,13,1225.258522158691,87.89169212606893,0
923,6,16,1520.4534944528898,92.47614642084197,0
924,9,1,1772.7183556422233,75.4336797760763,0
925,12,8,1374.292181036687,85.82834565302491,0
926,8,1,1455.869351797941,80.51031040971289,0
927,10,16,1138.2010399115698,92.89025926617023,0
928,6,14,1190.3427827444234,86.06664263015438,0
929,14,4,1587.7328651515156,82.27977718238674,0
930,6,8,1671.5319347860159,83.90661802073537,0
931,12,18,1374.8756517434915,93.49243242501389,0
932,14,6,1521.8984439387855,84.86651425998862,0
933,9,2,899.9898582298858,79.11558755259414,0
934,7,10,1526.7929131801159,89.9252616404832,0
935,6,9,1590.6662848110234,85.91773193545686,0
936,2,10,1529.4175403945967,86.49061622823437,0
937,13,6,1507.585813833463,86.0223005317066,0
938,12,3,1898.8193870149812,81.08124776972507,0
939,11,3,2005.6524809055397,85.79566885207565,0
940,3,11,1267.2776980852252,82.89818209705298,0
941,14,14,1215.6989812144802,92.45624515237492,0
942,12,1,1424.789936983512,79.61605126262417,0
943,13,18,1283.2280253586441,95.06126719316978,1
944,14,1,1371.3518604688284,83.68333118232604,0
945,14,12,1949.015463299502,93.98367699932852,0
946,3,11,1435.6034955750883,88.58482438688486,0
947,1,17,1613.4439896120964,88.74193101795915,0
948,10,10,1926.5152944507013,91.08233457570745,0
949,7,2,1304.9915979701366,78.59316085546122,0
950,3,10,1683.8965039636307,87.4795475512885,0
951,13,4,1861.389525549887,86.0324837985433,0
952,9,9,1800.5000565415899,86.42319952808694,0
953,5,10,1583.0528046802756,85.56414886175962,0
954,11,2,1036.014181320195,77.24698249601998,0
955,13,1,1064.1342818863327,81.34536865827644,0
956,14,13,1572.1686046594837,90.94787665397527,0
957,14,14,1512.3169220482746,91.38031577406517,0
958,7,1,1654.2126245448255,78.2961247913853,0
959,14,14,1543.4881621464267,90.6766864509226,0
960,5,16,972.8652551375542,89.46213956003692,0
961,10,7,1823.1354000248116,86.77033815976682,0
962,3,4,1430.2328723104865,84.43157515099384,0
963,9,2,1721.4618089998958,78.34035874317581,0
964,6,10,1896.1760755642179,93.09232632146737,0
965,4,1,1579.3167157413823,84.73364943806453,0
966,10,3,1299.400143435096,80.58782519573381,0
967,14,10,1685.5521717214774,90.49392603671541,0
968,7,4,1900.148381663418,86.5015807791903,0
969,7,16,1654.9856305759777,94.70768357377305,0
970,11,4,1764.6503749088072,86.30486926413631,0
971,1,6,1000.2322750964005,81.86132155904471,0
972,11,11,1296.089869812209,87.49209913084326,0
973,12,10,1711.2132167194209,93.1600591223312,0
974,14,2,1025.8341636507814,78.12911529901794,0
975,9,3,1542.1388868270842,84.64077181398113,0
976,6,19,1545.9427582030812,91.66570015593729,0
977,7,5,2057.4098666484706,83.40851338121088,0
978,7,6,1400.3976590934953,87.89434078852268,0
979,4,17,1336.310563559446,96.13543770753219,0
980,6,14,1523.8956691313847,91.96536653834552,0
981,4,11,1545.6908143148435,90.31894951087816,0
982,12,13,1539.8326772842317,91.15240130150681,0
983,9,14,989.240172907173,86.84953137480747,0
984,1,1,1633.1265847519403,81.03948219219231,0
985,9,13,1425.9676101043508,89.85728125545131,0
986,10,19,1413.9691988268576,94.65178934388156,0
987,11,5,1174.0955991203336,81.22611079443537,0
988,14,19,1634.6383204193803,93.70315692555297,0
989,2,4,1469.228895736239,80.8709986597362,0
990,11,2,1239.4565284158095,84.72677189512963,0
991,1,15,1746.9744859609189,91.51010948874082,0
992,8,4,1895.818403970209,86.0404537684797,0
993,8,12,1236.281261084727,83.87896582667193,0
994,3,16,1337.8177965443083,95.03126539996431,0
995,11,19,1304.3615721651931,96.43780737336697,1
996,12,18,1403.9539432875345,89.9993566805809,0
997,4,18,1781.4352269042474,99.47892070682295,0
998,4,1,1671.0110219288267,75.32222510077364,0
999,12,19,1271.9378537216842,90.56938619367655,0
1000,5,19,1992.5703818496977,96.86032657625306,0
